Date Time,Temp [°C],Wind [m/s],Price [c/kWh],hour,day_of_week,month
2023-12-07 13:00:00,-5.7,3.6,10.336,13,3,12
2023-12-07 14:00:00,-6.3,3.8,10.55,14,3,12
2023-12-07 15:00:00,-6.1,3.8,10.285,15,3,12
2023-12-07 16:00:00,-6.0,3.5,10.073,16,3,12
2023-12-07 17:00:00,-6.0,3.5,10.223,17,3,12
2023-12-07 18:00:00,-6.3,3.6,10.091,18,3,12
2023-12-07 19:00:00,-6.7,3.9,9.573,19,3,12
2023-12-07 20:00:00,-6.6,4.3,9.419,20,3,12
2023-12-07 21:00:00,-6.5,4.2,9.362,21,3,12
2023-12-07 22:00:00,-6.6,4.4,8.708,22,3,12
2023-12-07 23:00:00,-6.5,4.1,8.709,23,3,12
2023-12-08 00:00:00,-6.2,4.2,8.326,0,4,12
2023-12-08 01:00:00,-5.9,4.1,8.143,1,4,12
2023-12-08 02:00:00,-5.7,3.5,7.952,2,4,12
2023-12-08 03:00:00,-5.8,4.0,8.0,3,4,12
2023-12-08 04:00:00,-5.9,4.2,8.704,4,4,12
2023-12-08 05:00:00,-6.2,3.5,9.68,5,4,12
2023-12-08 06:00:00,-6.4,3.2,10.418,6,4,12
2023-12-08 07:00:00,-6.5,3.2,11.265,7,4,12
2023-12-08 08:00:00,-6.3,3.8,11.852,8,4,12
2023-12-08 09:00:00,-5.9,4.0,11.875,9,4,12
2023-12-08 10:00:00,-5.6,4.0,11.725,10,4,12
2023-12-08 11:00:00,-5.9,4.2,11.666,11,4,12
2023-12-08 12:00:00,-6.4,4.1,11.178,12,4,12
2023-12-08 13:00:00,-6.7,3.8,10.96,13,4,12
2023-12-08 14:00:00,-6.9,4.3,11.467,14,4,12
2023-12-08 15:00:00,-7.4,4.3,11.141,15,4,12
2023-12-08 16:00:00,-8.0,3.7,11.434,16,4,12
2023-12-08 17:00:00,-8.3,3.8,11.492,17,4,12
2023-12-08 18:00:00,-8.5,4.8,10.234,18,4,12
2023-12-08 19:00:00,-8.6,4.0,9.49,19,4,12
2023-12-08 20:00:00,-8.8,5.1,8.244,20,4,12
2023-12-08 21:00:00,-9.4,5.1,7.322,21,4,12
2023-12-08 22:00:00,-10.3,5.0,6.999,22,4,12
2023-12-08 23:00:00,-10.8,4.8,6.0,23,4,12
2023-12-09 00:00:00,-11.1,4.8,5.971,0,5,12
2023-12-09 01:00:00,-11.3,4.4,5.961,1,5,12
2023-12-09 02:00:00,-11.3,4.0,5.865,2,5,12
2023-12-09 03:00:00,-11.3,3.7,6.0,3,5,12
2023-12-09 04:00:00,-11.2,3.8,5.483,4,5,12
2023-12-09 05:00:00,-11.2,3.9,5.882,5,5,12
2023-12-09 06:00:00,-11.1,3.8,6.141,6,5,12
2023-12-09 07:00:00,-11.1,3.9,6.0,7,5,12
2023-12-09 08:00:00,-11.1,3.6,6.124,8,5,12
2023-12-09 09:00:00,-11.0,3.4,6.602,9,5,12
2023-12-09 10:00:00,-10.9,3.1,7.0,10,5,12
2023-12-09 11:00:00,-10.8,3.4,7.575,11,5,12
2023-12-09 12:00:00,-10.7,3.2,8.0,12,5,12
2023-12-09 13:00:00,-10.6,3.0,8.563,13,5,12
2023-12-09 14:00:00,-10.5,3.3,8.35,14,5,12
2023-12-09 15:00:00,-10.4,4.2,8.008,15,5,12
2023-12-09 16:00:00,-10.3,3.6,7.904,16,5,12
2023-12-09 17:00:00,-10.3,3.6,7.743,17,5,12
2023-12-09 18:00:00,-10.3,4.2,6.945,18,5,12
2023-12-09 19:00:00,-10.2,3.9,6.446,19,5,12
2023-12-09 20:00:00,-10.1,3.3,6.041,20,5,12
2023-12-09 21:00:00,-10.0,3.2,5.684,21,5,12
2023-12-09 22:00:00,-9.8,3.3,4.618,22,5,12
2023-12-09 23:00:00,-9.6,3.6,5.999,23,5,12
2023-12-10 00:00:00,-9.5,3.8,4.5,0,6,12
2023-12-10 01:00:00,-9.5,3.9,4.499,1,6,12
2023-12-10 02:00:00,-9.5,3.8,4.631,2,6,12
2023-12-10 03:00:00,-9.5,4.0,5.999,3,6,12
2023-12-10 04:00:00,-9.3,3.7,7.233,4,6,12
2023-12-10 05:00:00,-9.1,3.4,5.999,5,6,12
2023-12-10 06:00:00,-9.1,3.3,7.399,6,6,12
2023-12-10 07:00:00,-9.1,3.5,8.0,7,6,12
2023-12-10 08:00:00,-9.1,3.6,8.262,8,6,12
2023-12-10 09:00:00,-9.1,3.2,8.837,9,6,12
2023-12-10 10:00:00,-9.2,3.3,9.439,10,6,12
2023-12-10 11:00:00,-9.4,3.1,8.646,11,6,12
2023-12-10 12:00:00,-9.3,2.6,9.114,12,6,12
2023-12-10 13:00:00,-9.3,2.7,9.89,13,6,12
2023-12-10 14:00:00,-9.4,2.8,9.962,14,6,12
2023-12-10 15:00:00,-9.3,2.4,10.384,15,6,12
2023-12-10 16:00:00,-9.2,2.1,9.964,16,6,12
2023-12-10 17:00:00,-9.1,1.8,9.97,17,6,12
2023-12-10 18:00:00,-9.0,1.8,9.929,18,6,12
2023-12-10 19:00:00,-8.8,1.8,9.706,19,6,12
2023-12-10 20:00:00,-8.7,2.2,8.928,20,6,12
2023-12-10 21:00:00,-8.5,2.3,7.829,21,6,12
2023-12-10 22:00:00,-8.4,3.1,6.916,22,6,12
2023-12-10 23:00:00,-8.3,2.4,8.88,23,6,12
2023-12-11 00:00:00,-8.1,2.0,8.257,0,0,12
2023-12-11 01:00:00,-8.1,2.4,7.907,1,0,12
2023-12-11 02:00:00,-8.1,2.6,7.994,2,0,12
2023-12-11 03:00:00,-8.1,3.0,9.549,3,0,12
2023-12-11 04:00:00,-8.2,2.9,12.793,4,0,12
2023-12-11 05:00:00,-8.0,2.9,15.614,5,0,12
2023-12-11 06:00:00,-7.9,3.5,14.867,6,0,12
2023-12-11 07:00:00,-7.6,3.6,18.813,7,0,12
2023-12-11 08:00:00,-7.5,3.7,15.145,8,0,12
2023-12-11 09:00:00,-7.3,3.7,15.434,9,0,12
2023-12-11 10:00:00,-7.0,3.8,13.721,10,0,12
2023-12-11 11:00:00,-6.8,3.9,14.836,11,0,12
2023-12-11 12:00:00,-6.8,3.8,15.48,12,0,12
2023-12-11 13:00:00,-7.1,4.4,16.346,13,0,12
2023-12-11 14:00:00,-7.4,4.0,18.106,14,0,12
2023-12-11 15:00:00,-7.7,4.0,15.735,15,0,12
2023-12-11 16:00:00,-7.7,3.9,14.989,16,0,12
2023-12-11 17:00:00,-7.7,3.8,14.035,17,0,12
2023-12-11 18:00:00,-7.8,3.8,12.994,18,0,12
2023-12-11 19:00:00,-7.9,3.6,11.09,19,0,12
2023-12-11 20:00:00,-8.2,4.3,11.883,20,0,12
2023-12-11 21:00:00,-8.3,4.4,9.872,21,0,12
2023-12-11 22:00:00,-8.2,3.7,8.682,22,0,12
2023-12-11 23:00:00,-8.0,3.8,10.72,23,0,12
2023-12-12 00:00:00,-7.8,3.6,9.507,0,1,12
2023-12-12 01:00:00,-7.8,4.4,9.5,1,1,12
2023-12-12 02:00:00,-8.0,5.4,9.369,2,1,12
2023-12-12 03:00:00,-8.0,5.0,9.509,3,1,12
2023-12-12 04:00:00,-8.1,4.5,14.999,4,1,12
2023-12-12 05:00:00,-8.4,4.4,18.399,5,1,12
2023-12-12 06:00:00,-8.9,4.6,20.003,6,1,12
2023-12-12 07:00:00,-9.1,4.4,20.003,7,1,12
2023-12-12 08:00:00,-9.2,4.6,20.001,8,1,12
2023-12-12 09:00:00,-9.1,4.3,18.4,9,1,12
2023-12-12 10:00:00,-9.0,3.8,18.399,10,1,12
2023-12-12 11:00:00,-8.9,4.2,15.499,11,1,12
2023-12-12 12:00:00,-9.0,3.8,15.0,12,1,12
2023-12-12 13:00:00,-8.8,4.1,17.12,13,1,12
2023-12-12 14:00:00,-8.9,4.4,19.532,14,1,12
2023-12-12 15:00:00,-9.5,4.4,18.083,15,1,12
2023-12-12 16:00:00,-9.9,4.3,17.206,16,1,12
2023-12-12 17:00:00,-10.1,4.3,15.5,17,1,12
2023-12-12 18:00:00,-10.2,4.2,15.168,18,1,12
2023-12-12 19:00:00,-10.2,4.1,14.702,19,1,12
2023-12-12 20:00:00,-9.9,4.2,12.794,20,1,12
2023-12-12 21:00:00,-9.7,3.8,11.094,21,1,12
2023-12-12 22:00:00,-9.8,3.6,9.778,22,1,12
2023-12-12 23:00:00,-10.0,3.5,8.783,23,1,12
2023-12-13 00:00:00,-10.1,3.4,8.506,0,2,12
2023-12-13 01:00:00,-9.8,4.0,7.749,1,2,12
2023-12-13 02:00:00,-9.7,4.0,7.749,2,2,12
2023-12-13 03:00:00,-9.6,3.0,9.487,3,2,12
2023-12-13 04:00:00,-9.6,2.8,9.326,4,2,12
2023-12-13 05:00:00,-9.6,3.1,14.999,5,2,12
2023-12-13 06:00:00,-9.5,3.2,15.0,6,2,12
2023-12-13 07:00:00,-9.5,3.2,15.0,7,2,12
2023-12-13 08:00:00,-9.5,2.8,14.999,8,2,12
2023-12-13 09:00:00,-9.4,2.6,14.767,9,2,12
2023-12-13 10:00:00,-9.3,2.6,15.0,10,2,12
2023-12-13 11:00:00,-9.3,2.8,15.0,11,2,12
2023-12-13 12:00:00,-9.3,2.7,14.914,12,2,12
2023-12-13 13:00:00,-9.0,2.4,14.905,13,2,12
2023-12-13 14:00:00,-8.8,2.6,14.569,14,2,12
2023-12-13 15:00:00,-8.8,2.8,15.085,15,2,12
2023-12-13 16:00:00,-8.9,2.8,14.839,16,2,12
2023-12-13 17:00:00,-8.9,3.0,14.999,17,2,12
2023-12-13 18:00:00,-8.8,2.5,12.991,18,2,12
2023-12-13 19:00:00,-8.7,2.5,11.267,19,2,12
2023-12-13 20:00:00,-8.8,2.3,10.07,20,2,12
2023-12-13 21:00:00,-8.8,2.4,10.421,21,2,12
2023-12-13 22:00:00,-9.1,2.6,9.102,22,2,12
2023-12-13 23:00:00,-9.2,2.1,7.799,23,2,12
2023-12-14 00:00:00,-8.9,1.9,7.63,0,3,12
2023-12-14 01:00:00,-8.8,2.1,7.694,1,3,12
2023-12-14 02:00:00,-8.9,1.7,7.799,2,3,12
2023-12-14 03:00:00,-8.7,1.8,8.501,3,3,12
2023-12-14 04:00:00,-8.4,2.0,11.012,4,3,12
2023-12-14 05:00:00,-8.0,1.8,15.4,5,3,12
2023-12-14 06:00:00,-7.8,1.9,18.399,6,3,12
2023-12-14 07:00:00,-7.4,1.9,16.808,7,3,12
2023-12-14 08:00:00,-7.0,1.8,16.802,8,3,12
2023-12-14 09:00:00,-6.6,1.9,15.499,9,3,12
2023-12-14 10:00:00,-6.4,2.2,17.968,10,3,12
2023-12-14 11:00:00,-6.2,2.0,15.499,11,3,12
2023-12-14 12:00:00,-5.9,2.0,14.039,12,3,12
2023-12-14 13:00:00,-5.6,1.4,15.499,13,3,12
2023-12-14 14:00:00,-5.4,1.2,18.837,14,3,12
2023-12-14 15:00:00,-5.2,1.0,18.804,15,3,12
2023-12-14 16:00:00,-5.0,1.0,18.063,16,3,12
2023-12-14 17:00:00,-4.9,1.4,14.44,17,3,12
2023-12-14 18:00:00,-4.7,1.6,12.297,18,3,12
2023-12-14 19:00:00,-4.6,1.1,10.989,19,3,12
2023-12-14 20:00:00,-4.5,1.0,11.501,20,3,12
2023-12-14 21:00:00,-4.5,0.8,9.446,21,3,12
2023-12-14 22:00:00,-4.5,0.5,8.557,22,3,12
2023-12-14 23:00:00,-4.4,0.5,8.655,23,3,12
2023-12-15 00:00:00,-4.6,0.7,8.329,0,4,12
2023-12-15 01:00:00,-4.6,0.4,8.063,1,4,12
2023-12-15 02:00:00,-4.9,0.3,7.839,2,4,12
2023-12-15 03:00:00,-5.2,0.5,7.999,3,4,12
2023-12-15 04:00:00,-5.1,0.4,11.191,4,4,12
2023-12-15 05:00:00,-5.4,0.6,15.401,5,4,12
2023-12-15 06:00:00,-5.4,0.5,18.4,6,4,12
2023-12-15 07:00:00,-6.0,0.5,18.4,7,4,12
2023-12-15 08:00:00,-6.2,0.8,18.399,8,4,12
2023-12-15 09:00:00,-6.0,0.9,16.802,9,4,12
2023-12-15 10:00:00,-5.6,0.8,18.399,10,4,12
2023-12-15 11:00:00,-5.3,0.8,16.904,11,4,12
2023-12-15 12:00:00,-5.1,1.0,15.5,12,4,12
2023-12-15 13:00:00,-4.9,1.5,17.067,13,4,12
2023-12-15 14:00:00,-4.9,1.3,20.001,14,4,12
2023-12-15 15:00:00,-5.0,1.3,16.953,15,4,12
2023-12-15 16:00:00,-4.9,1.7,17.41,16,4,12
2023-12-15 17:00:00,-4.9,1.4,13.509,17,4,12
2023-12-15 18:00:00,-4.9,2.1,10.674,18,4,12
2023-12-15 19:00:00,-4.8,3.5,9.336,19,4,12
2023-12-15 20:00:00,-4.6,2.6,9.776,20,4,12
2023-12-15 21:00:00,-4.7,1.3,8.677,21,4,12
2023-12-15 22:00:00,-4.6,2.3,7.493,22,4,12
2023-12-15 23:00:00,-4.7,1.6,4.365,23,4,12
2023-12-16 00:00:00,-4.8,2.2,3.857,0,5,12
2023-12-16 01:00:00,-4.9,1.8,3.447,1,5,12
2023-12-16 02:00:00,-4.9,1.5,2.679,2,5,12
2023-12-16 03:00:00,-4.8,1.5,2.189,3,5,12
2023-12-16 04:00:00,-4.8,1.6,1.735,4,5,12
2023-12-16 05:00:00,-4.7,1.9,1.642,5,5,12
2023-12-16 06:00:00,-4.7,1.8,1.654,6,5,12
2023-12-16 07:00:00,-4.7,2.1,1.667,7,5,12
2023-12-16 08:00:00,-4.5,2.4,1.615,8,5,12
2023-12-16 09:00:00,-4.5,3.5,1.559,9,5,12
2023-12-16 10:00:00,-4.6,3.6,1.385,10,5,12
2023-12-16 11:00:00,-4.7,3.6,1.319,11,5,12
2023-12-16 12:00:00,-4.5,3.1,1.239,12,5,12
2023-12-16 13:00:00,-4.0,2.9,1.271,13,5,12
2023-12-16 14:00:00,-3.5,3.4,1.377,14,5,12
2023-12-16 15:00:00,-3.0,3.3,1.417,15,5,12
2023-12-16 16:00:00,-2.1,3.7,1.381,16,5,12
2023-12-16 17:00:00,-1.0,4.1,1.15,17,5,12
2023-12-16 18:00:00,-0.2,4.4,1.074,18,5,12
2023-12-16 19:00:00,0.2,4.3,0.495,19,5,12
2023-12-16 20:00:00,0.7,5.1,0.222,20,5,12
2023-12-16 21:00:00,1.1,5.8,0.003,21,5,12
2023-12-16 22:00:00,1.6,6.8,0.001,22,5,12
2023-12-17 06:00:00,1.3,6.7,0.001,6,6,12
2023-12-17 07:00:00,1.2,7.4,0.129,7,6,12
2023-12-17 08:00:00,1.3,7.1,0.221,8,6,12
2023-12-17 09:00:00,1.2,6.8,0.252,9,6,12
2023-12-17 10:00:00,1.1,6.9,0.36,10,6,12
2023-12-17 11:00:00,1.3,7.0,0.226,11,6,12
2023-12-17 12:00:00,1.1,4.9,0.392,12,6,12
2023-12-17 13:00:00,1.9,5.4,0.223,13,6,12
2023-12-17 14:00:00,2.1,6.3,0.408,14,6,12
2023-12-17 15:00:00,1.2,5.0,0.563,15,6,12
2023-12-17 16:00:00,0.4,4.7,1.131,16,6,12
2023-12-17 17:00:00,0.2,4.7,1.388,17,6,12
2023-12-17 18:00:00,-0.5,5.3,1.363,18,6,12
2023-12-17 19:00:00,-1.9,5.6,1.24,19,6,12
2023-12-17 20:00:00,-2.0,6.1,1.143,20,6,12
2023-12-17 21:00:00,-1.0,6.1,0.672,21,6,12
2023-12-17 22:00:00,-1.4,6.3,0.598,22,6,12
2023-12-17 23:00:00,-1.4,6.1,1.033,23,6,12
2023-12-18 00:00:00,-1.9,3.7,0.887,0,0,12
2023-12-18 01:00:00,-2.4,3.0,0.623,1,0,12
2023-12-18 02:00:00,-1.4,3.5,0.499,2,0,12
2023-12-18 03:00:00,-1.1,3.8,0.614,3,0,12
2023-12-18 04:00:00,-1.0,3.7,1.007,4,0,12
2023-12-18 05:00:00,-1.0,4.0,1.569,5,0,12
2023-12-18 06:00:00,-0.9,4.2,2.121,6,0,12
2023-12-18 07:00:00,-0.9,4.6,2.499,7,0,12
2023-12-18 08:00:00,-1.0,5.1,2.333,8,0,12
2023-12-18 09:00:00,-0.9,5.2,2.146,9,0,12
2023-12-18 10:00:00,-0.8,5.9,1.998,10,0,12
2023-12-18 11:00:00,-0.6,4.6,1.739,11,0,12
2023-12-18 12:00:00,0.2,3.9,1.704,12,0,12
2023-12-18 13:00:00,1.0,4.3,1.702,13,0,12
2023-12-18 14:00:00,1.4,4.3,1.82,14,0,12
2023-12-18 15:00:00,1.2,4.9,2.017,15,0,12
2023-12-18 16:00:00,1.0,5.8,2.334,16,0,12
2023-12-18 17:00:00,1.1,4.4,2.246,17,0,12
2023-12-18 18:00:00,1.1,4.0,1.921,18,0,12
2023-12-18 19:00:00,0.9,4.2,1.72,19,0,12
2023-12-18 20:00:00,0.5,2.8,1.521,20,0,12
2023-12-18 21:00:00,0.7,4.5,1.266,21,0,12
2023-12-18 22:00:00,0.7,3.7,1.008,22,0,12
2023-12-18 23:00:00,0.2,2.5,0.806,23,0,12
2023-12-19 00:00:00,0.0,2.7,0.532,0,1,12
2023-12-19 01:00:00,0.2,4.0,0.228,1,1,12
2023-12-19 02:00:00,0.2,3.6,0.158,2,1,12
2023-12-19 03:00:00,0.2,2.9,0.425,3,1,12
2023-12-19 04:00:00,0.5,4.1,0.881,4,1,12
2023-12-19 05:00:00,0.9,4.0,1.412,5,1,12
2023-12-19 06:00:00,1.0,3.6,2.366,6,1,12
2023-12-19 07:00:00,1.4,3.5,3.094,7,1,12
2023-12-19 08:00:00,2.3,4.5,3.157,8,1,12
2023-12-19 09:00:00,2.9,6.5,3.293,9,1,12
2023-12-19 10:00:00,2.9,7.4,3.101,10,1,12
2023-12-19 11:00:00,2.2,6.8,2.677,11,1,12
2023-12-19 12:00:00,2.1,7.3,2.353,12,1,12
2023-12-19 13:00:00,2.4,8.1,2.378,13,1,12
2023-12-19 14:00:00,2.5,8.9,2.335,14,1,12
2023-12-19 15:00:00,2.3,8.1,2.066,15,1,12
2023-12-19 16:00:00,1.9,7.5,2.014,16,1,12
2023-12-19 17:00:00,1.6,8.6,2.066,17,1,12
2023-12-19 18:00:00,1.3,7.7,1.749,18,1,12
2023-12-19 19:00:00,0.9,7.5,1.556,19,1,12
2023-12-19 20:00:00,0.7,9.2,1.376,20,1,12
2023-12-19 21:00:00,0.7,9.4,1.215,21,1,12
2023-12-19 22:00:00,1.0,10.3,1.135,22,1,12
2023-12-19 23:00:00,0.8,10.0,0.001,23,1,12
2023-12-20 00:00:00,0.6,9.4,0.001,0,2,12
2023-12-20 01:00:00,0.3,9.4,0.0,1,2,12
2023-12-20 02:00:00,0.2,9.5,0.001,2,2,12
2023-12-20 03:00:00,0.7,9.7,1.004,3,2,12
2023-12-20 04:00:00,0.7,8.7,1.707,4,2,12
2023-12-20 05:00:00,0.7,8.3,2.709,5,2,12
2023-12-20 06:00:00,1.1,7.5,3.812,6,2,12
2023-12-20 07:00:00,1.2,7.0,4.523,7,2,12
2023-12-20 08:00:00,0.6,6.5,5.018,8,2,12
2023-12-20 09:00:00,-0.3,6.1,6.63,9,2,12
2023-12-20 10:00:00,-0.7,5.1,6.086,10,2,12
2023-12-20 11:00:00,-1.5,5.1,6.051,11,2,12
2023-12-20 12:00:00,-1.3,5.7,6.059,12,2,12
2023-12-20 13:00:00,-1.4,5.4,6.68,13,2,12
2023-12-20 14:00:00,-1.6,4.7,6.831,14,2,12
2023-12-20 15:00:00,-2.7,4.1,7.789,15,2,12
2023-12-20 16:00:00,-3.9,3.0,8.218,16,2,12
2023-12-20 17:00:00,-5.2,1.5,7.993,17,2,12
2023-12-20 18:00:00,-5.4,2.2,8.019,18,2,12
2023-12-20 19:00:00,-5.6,1.3,7.483,19,2,12
2023-12-20 20:00:00,-6.9,0.6,6.397,20,2,12
2023-12-20 21:00:00,-8.6,0.5,6.142,21,2,12
2023-12-20 22:00:00,-9.6,0.7,5.492,22,2,12
2023-12-20 23:00:00,-10.5,1.0,4.524,23,2,12
2023-12-21 00:00:00,-7.8,0.7,4.654,0,3,12
2023-12-21 01:00:00,-8.3,0.6,3.736,1,3,12
2023-12-21 02:00:00,-8.7,1.0,3.457,2,3,12
2023-12-21 03:00:00,-8.6,1.4,3.871,3,3,12
2023-12-21 04:00:00,-8.9,1.6,5.501,4,3,12
2023-12-21 05:00:00,-8.8,1.4,6.87,5,3,12
2023-12-21 06:00:00,-8.1,1.2,5.5,6,3,12
2023-12-21 07:00:00,-8.3,1.4,5.348,7,3,12
2023-12-21 08:00:00,-8.3,1.6,4.202,8,3,12
2023-12-21 09:00:00,-8.2,2.0,3.513,9,3,12
2023-12-21 10:00:00,-7.5,3.0,3.482,10,3,12
2023-12-21 11:00:00,-6.8,3.2,3.353,11,3,12
2023-12-21 12:00:00,-6.3,3.5,3.385,12,3,12
2023-12-21 13:00:00,-5.7,3.5,3.437,13,3,12
2023-12-21 14:00:00,-5.3,4.3,3.499,14,3,12
2023-12-21 15:00:00,-4.6,3.5,3.493,15,3,12
2023-12-21 16:00:00,-4.2,2.9,3.594,16,3,12
2023-12-21 17:00:00,-3.9,4.5,3.848,17,3,12
2023-12-21 18:00:00,-3.6,4.6,4.71,18,3,12
2023-12-21 19:00:00,-3.8,4.5,4.097,19,3,12
2023-12-21 20:00:00,-3.8,4.3,3.315,20,3,12
2023-12-21 21:00:00,-3.6,4.3,2.877,21,3,12
2023-12-21 22:00:00,-3.3,4.6,1.821,22,3,12
2023-12-21 23:00:00,-2.9,4.0,1.533,23,3,12
2023-12-22 00:00:00,-2.6,4.3,1.06,0,4,12
2023-12-22 01:00:00,-2.3,4.2,0.492,1,4,12
2023-12-22 02:00:00,-2.0,4.7,0.404,2,4,12
2023-12-22 03:00:00,-1.8,5.8,0.57,3,4,12
2023-12-22 04:00:00,-1.9,6.3,1.379,4,4,12
2023-12-22 05:00:00,-1.9,7.1,2.302,5,4,12
2023-12-22 06:00:00,-1.6,7.3,3.292,6,4,12
2023-12-22 07:00:00,-1.5,8.2,3.973,7,4,12
2023-12-22 08:00:00,-1.4,8.0,3.564,8,4,12
2023-12-22 09:00:00,-1.4,8.0,3.104,9,4,12
2023-12-22 10:00:00,-1.4,8.1,2.971,10,4,12
2023-12-22 11:00:00,-1.5,7.7,2.739,11,4,12
2023-12-22 12:00:00,-1.5,7.7,2.601,12,4,12
2023-12-22 13:00:00,-1.5,7.3,2.957,13,4,12
2023-12-22 14:00:00,-1.3,7.4,3.452,14,4,12
2023-12-22 15:00:00,-1.3,7.0,4.139,15,4,12
2023-12-22 16:00:00,-1.2,7.1,4.17,16,4,12
2023-12-22 17:00:00,-1.0,7.4,3.932,17,4,12
2023-12-22 18:00:00,-1.1,7.5,3.617,18,4,12
2023-12-22 19:00:00,-1.3,6.7,2.466,19,4,12
2023-12-22 20:00:00,-1.4,6.5,2.492,20,4,12
2023-12-22 21:00:00,-1.6,5.4,2.257,21,4,12
2023-12-22 22:00:00,-1.8,5.2,1.2,22,4,12
2023-12-22 23:00:00,-1.6,5.0,0.999,23,4,12
2023-12-23 00:00:00,-1.6,5.4,0.433,0,5,12
2023-12-23 01:00:00,-1.4,4.9,0.035,1,5,12
2023-12-23 02:00:00,-1.3,4.1,0.133,2,5,12
2023-12-23 03:00:00,-1.0,4.4,0.564,3,5,12
2023-12-23 04:00:00,-0.8,4.9,0.781,4,5,12
2023-12-23 05:00:00,-0.8,4.9,1.358,5,5,12
2023-12-23 06:00:00,-0.7,4.2,2.004,6,5,12
2023-12-23 07:00:00,-0.7,4.4,2.246,7,5,12
2023-12-23 08:00:00,-0.7,3.4,4.208,8,5,12
2023-12-23 09:00:00,-0.7,3.1,4.202,9,5,12
2023-12-23 10:00:00,-0.9,2.4,4.59,10,5,12
2023-12-23 11:00:00,-1.1,2.1,4.736,11,5,12
2023-12-23 12:00:00,-1.1,2.1,4.925,12,5,12
2023-12-23 13:00:00,-1.2,2.5,5.161,13,5,12
2023-12-23 14:00:00,-1.4,2.6,5.377,14,5,12
2023-12-23 15:00:00,-1.7,2.6,5.805,15,5,12
2023-12-23 16:00:00,-1.8,2.3,6.649,16,5,12
2023-12-23 17:00:00,-1.9,2.5,6.611,17,5,12
2023-12-23 18:00:00,-2.0,2.5,6.155,18,5,12
2023-12-23 19:00:00,-2.1,2.3,5.241,19,5,12
2023-12-23 20:00:00,-2.2,2.2,4.259,20,5,12
2023-12-23 21:00:00,-2.3,2.3,3.562,21,5,12
2023-12-23 22:00:00,-2.3,2.1,3.609,22,5,12
2023-12-23 23:00:00,-2.5,1.9,2.927,23,5,12
2023-12-24 00:00:00,-2.7,1.8,2.923,0,6,12
2023-12-24 01:00:00,-3.0,1.6,2.914,1,6,12
2023-12-24 02:00:00,-3.1,1.7,2.863,2,6,12
2023-12-24 03:00:00,-3.3,1.5,2.875,3,6,12
2023-12-24 04:00:00,-4.3,1.2,3.022,4,6,12
2023-12-24 05:00:00,-4.3,1.5,3.199,5,6,12
2023-12-24 06:00:00,-3.9,1.6,4.296,6,6,12
2023-12-24 07:00:00,-3.8,1.6,5.185,7,6,12
2023-12-24 08:00:00,-3.7,1.3,5.391,8,6,12
2023-12-24 09:00:00,-3.6,1.5,5.499,9,6,12
2023-12-24 10:00:00,-3.5,1.0,5.392,10,6,12
2023-12-24 11:00:00,-3.5,1.9,5.272,11,6,12
2023-12-24 12:00:00,-3.4,1.7,5.094,12,6,12
2023-12-24 13:00:00,-3.3,1.6,4.996,13,6,12
2023-12-24 14:00:00,-3.2,1.1,4.957,14,6,12
2023-12-24 15:00:00,-3.2,1.5,4.645,15,6,12
2023-12-24 16:00:00,-3.2,1.7,3.955,16,6,12
2023-12-24 17:00:00,-3.2,1.9,3.574,17,6,12
2023-12-24 18:00:00,-3.1,1.6,3.246,18,6,12
2023-12-24 19:00:00,-3.1,1.9,2.999,19,6,12
2023-12-24 20:00:00,-3.2,1.1,2.999,20,6,12
2023-12-24 21:00:00,-3.5,0.8,2.898,21,6,12
2023-12-24 22:00:00,-3.3,1.4,2.36,22,6,12
2023-12-24 23:00:00,-3.2,1.3,3.36,23,6,12
2023-12-25 00:00:00,-3.4,1.2,3.371,0,0,12
2023-12-25 01:00:00,-3.6,1.7,3.162,1,0,12
2023-12-25 02:00:00,-3.7,1.5,3.0,2,0,12
2023-12-25 03:00:00,-3.9,1.0,2.68,3,0,12
2023-12-25 04:00:00,-4.3,1.3,2.213,4,0,12
2023-12-25 05:00:00,-4.4,1.4,2.071,5,0,12
2023-12-25 06:00:00,-4.3,1.4,2.786,6,0,12
2023-12-25 07:00:00,-4.5,1.6,3.055,7,0,12
2023-12-25 08:00:00,-4.4,1.4,3.117,8,0,12
2023-12-25 09:00:00,-4.5,1.2,3.269,9,0,12
2023-12-25 10:00:00,-4.6,1.4,3.305,10,0,12
2023-12-25 11:00:00,-4.7,1.3,3.264,11,0,12
2023-12-25 12:00:00,-4.4,1.4,3.212,12,0,12
2023-12-25 13:00:00,-4.2,1.5,3.298,13,0,12
2023-12-25 14:00:00,-4.1,1.9,3.378,14,0,12
2023-12-25 15:00:00,-4.1,1.7,3.499,15,0,12
2023-12-25 16:00:00,-4.1,1.5,3.878,16,0,12
2023-12-25 17:00:00,-4.2,1.1,3.802,17,0,12
2023-12-25 18:00:00,-4.2,1.4,3.508,18,0,12
2023-12-25 19:00:00,-4.3,1.0,3.346,19,0,12
2023-12-25 20:00:00,-4.3,0.8,3.412,20,0,12
2023-12-25 21:00:00,-4.3,0.6,3.471,21,0,12
2023-12-25 22:00:00,-4.5,0.6,3.356,22,0,12
2023-12-25 23:00:00,-4.8,0.9,3.063,23,0,12
2023-12-26 00:00:00,-5.1,1.1,2.807,0,1,12
2023-12-26 01:00:00,-5.2,0.9,2.729,1,1,12
