"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2023-11-15T06:45:00.000Z","2023-11-15T07:00:00.000Z","373"
"2023-11-15T07:00:00.000Z","2023-11-15T07:15:00.000Z","376"
"2023-11-15T07:15:00.000Z","2023-11-15T07:30:00.000Z","394"
"2023-11-15T07:30:00.000Z","2023-11-15T07:45:00.000Z","376"
"2023-11-15T07:45:00.000Z","2023-11-15T08:00:00.000Z","400"
"2023-11-15T08:00:00.000Z","2023-11-15T08:15:00.000Z","426"
"2023-11-15T08:15:00.000Z","2023-11-15T08:30:00.000Z","411"
"2023-11-15T08:30:00.000Z","2023-11-15T08:45:00.000Z","405"
"2023-11-15T08:45:00.000Z","2023-11-15T09:00:00.000Z","406"
"2023-11-15T09:00:00.000Z","2023-11-15T09:15:00.000Z","397"
"2023-11-15T09:15:00.000Z","2023-11-15T09:30:00.000Z","394"
"2023-11-15T09:30:00.000Z","2023-11-15T09:45:00.000Z","382"
"2023-11-15T09:45:00.000Z","2023-11-15T10:00:00.000Z","369"
"2023-11-15T10:00:00.000Z","2023-11-15T10:15:00.000Z","366"
"2023-11-15T10:15:00.000Z","2023-11-15T10:30:00.000Z","351"
"2023-11-15T10:30:00.000Z","2023-11-15T10:45:00.000Z","331"
"2023-11-15T10:45:00.000Z","2023-11-15T11:00:00.000Z","319"
"2023-11-15T11:00:00.000Z","2023-11-15T11:15:00.000Z","291"
"2023-11-15T11:15:00.000Z","2023-11-15T11:30:00.000Z","279"
"2023-11-15T11:30:00.000Z","2023-11-15T11:45:00.000Z","272"
"2023-11-15T11:45:00.000Z","2023-11-15T12:00:00.000Z","268"
"2023-11-15T12:00:00.000Z","2023-11-15T12:15:00.000Z","252"
"2023-11-15T12:15:00.000Z","2023-11-15T12:30:00.000Z","251"
"2023-11-15T12:30:00.000Z","2023-11-15T12:45:00.000Z","224"
"2023-11-15T12:45:00.000Z","2023-11-15T13:00:00.000Z","224"
"2023-11-15T13:00:00.000Z","2023-11-15T13:15:00.000Z","224"
"2023-11-15T13:15:00.000Z","2023-11-15T13:30:00.000Z","253"
"2023-11-15T13:30:00.000Z","2023-11-15T13:45:00.000Z","284"
"2023-11-15T13:45:00.000Z","2023-11-15T14:00:00.000Z","290"
"2023-11-15T14:00:00.000Z","2023-11-15T14:15:00.000Z","332"
"2023-11-15T14:15:00.000Z","2023-11-15T14:30:00.000Z","316"
"2023-11-15T14:30:00.000Z","2023-11-15T14:45:00.000Z","326"
"2023-11-15T14:45:00.000Z","2023-11-15T15:00:00.000Z","353"
"2023-11-15T15:00:00.000Z","2023-11-15T15:15:00.000Z","345"
"2023-11-15T15:15:00.000Z","2023-11-15T15:30:00.000Z","345"
"2023-11-15T15:30:00.000Z","2023-11-15T15:45:00.000Z","388"
"2023-11-15T15:45:00.000Z","2023-11-15T16:00:00.000Z","421"
"2023-11-15T16:00:00.000Z","2023-11-15T16:15:00.000Z","451"
"2023-11-15T16:15:00.000Z","2023-11-15T16:30:00.000Z","440"
"2023-11-15T16:30:00.000Z","2023-11-15T16:45:00.000Z","467"
"2023-11-15T16:45:00.000Z","2023-11-15T17:00:00.000Z","489"
"2023-11-15T17:00:00.000Z","2023-11-15T17:15:00.000Z","507"
"2023-11-15T17:15:00.000Z","2023-11-15T17:30:00.000Z","525"
"2023-11-15T17:30:00.000Z","2023-11-15T17:45:00.000Z","542"
"2023-11-15T17:45:00.000Z","2023-11-15T18:00:00.000Z","532"
"2023-11-15T18:00:00.000Z","2023-11-15T18:15:00.000Z","519"
"2023-11-15T18:15:00.000Z","2023-11-15T18:30:00.000Z","521"
"2023-11-15T18:30:00.000Z","2023-11-15T18:45:00.000Z","593"
"2023-11-15T18:45:00.000Z","2023-11-15T19:00:00.000Z","674"
"2023-11-15T19:00:00.000Z","2023-11-15T19:15:00.000Z","750"
"2023-11-15T19:15:00.000Z","2023-11-15T19:30:00.000Z","814"
"2023-11-15T19:30:00.000Z","2023-11-15T19:45:00.000Z","861"
"2023-11-15T19:45:00.000Z","2023-11-15T20:00:00.000Z","827"
"2023-11-15T20:00:00.000Z","2023-11-15T20:15:00.000Z","890"
"2023-11-15T20:15:00.000Z","2023-11-15T20:30:00.000Z","862"
"2023-11-15T20:30:00.000Z","2023-11-15T20:45:00.000Z","840"
"2023-11-15T20:45:00.000Z","2023-11-15T21:00:00.000Z","795"
"2023-11-15T21:00:00.000Z","2023-11-15T21:15:00.000Z","684"
"2023-11-15T21:15:00.000Z","2023-11-15T21:30:00.000Z","689"
"2023-11-15T21:30:00.000Z","2023-11-15T21:45:00.000Z","670"
"2023-11-15T21:45:00.000Z","2023-11-15T22:00:00.000Z","652"
"2023-11-15T22:00:00.000Z","2023-11-15T22:15:00.000Z","642"
"2023-11-15T22:15:00.000Z","2023-11-15T22:30:00.000Z","663"
"2023-11-15T22:30:00.000Z","2023-11-15T22:45:00.000Z","662"
"2023-11-15T22:45:00.000Z","2023-11-15T23:00:00.000Z","630"
"2023-11-15T23:00:00.000Z","2023-11-15T23:15:00.000Z","606"
"2023-11-15T23:15:00.000Z","2023-11-15T23:30:00.000Z","565"
"2023-11-15T23:30:00.000Z","2023-11-15T23:45:00.000Z","521"
"2023-11-15T23:45:00.000Z","2023-11-16T00:00:00.000Z","483"
"2023-11-16T00:00:00.000Z","2023-11-16T00:15:00.000Z","494"
"2023-11-16T00:15:00.000Z","2023-11-16T00:30:00.000Z","507"
"2023-11-16T00:30:00.000Z","2023-11-16T00:45:00.000Z","481"
"2023-11-16T00:45:00.000Z","2023-11-16T01:00:00.000Z","466"
"2023-11-16T01:00:00.000Z","2023-11-16T01:15:00.000Z","496"
"2023-11-16T01:15:00.000Z","2023-11-16T01:30:00.000Z","457"
"2023-11-16T01:30:00.000Z","2023-11-16T01:45:00.000Z","425"
"2023-11-16T01:45:00.000Z","2023-11-16T02:00:00.000Z","401"
"2023-11-16T02:00:00.000Z","2023-11-16T02:15:00.000Z","376"
"2023-11-16T02:15:00.000Z","2023-11-16T02:30:00.000Z","407"
"2023-11-16T02:30:00.000Z","2023-11-16T02:45:00.000Z","379"
"2023-11-16T02:45:00.000Z","2023-11-16T03:00:00.000Z","321"
"2023-11-16T03:00:00.000Z","2023-11-16T03:15:00.000Z","303"
"2023-11-16T03:15:00.000Z","2023-11-16T03:30:00.000Z","265"
"2023-11-16T03:30:00.000Z","2023-11-16T03:45:00.000Z","230"
"2023-11-16T03:45:00.000Z","2023-11-16T04:00:00.000Z","188"
"2023-11-16T04:00:00.000Z","2023-11-16T04:15:00.000Z","182"
"2023-11-16T04:15:00.000Z","2023-11-16T04:30:00.000Z","180"
"2023-11-16T04:30:00.000Z","2023-11-16T04:45:00.000Z","180"
"2023-11-16T04:45:00.000Z","2023-11-16T05:00:00.000Z","174"
"2023-11-16T05:00:00.000Z","2023-11-16T05:15:00.000Z","155"
"2023-11-16T05:15:00.000Z","2023-11-16T05:30:00.000Z","140"
"2023-11-16T05:30:00.000Z","2023-11-16T05:45:00.000Z","152"
"2023-11-16T05:45:00.000Z","2023-11-16T06:00:00.000Z","138"
"2023-11-16T06:00:00.000Z","2023-11-16T06:15:00.000Z","138"
"2023-11-16T06:15:00.000Z","2023-11-16T06:30:00.000Z","123"
"2023-11-16T06:30:00.000Z","2023-11-16T06:45:00.000Z","110"
"2023-11-16T06:45:00.000Z","2023-11-16T07:00:00.000Z","108"
"2023-11-16T07:00:00.000Z","2023-11-16T07:15:00.000Z","108"
"2023-11-16T07:15:00.000Z","2023-11-16T07:30:00.000Z","102"
"2023-11-16T07:30:00.000Z","2023-11-16T07:45:00.000Z","102"
"2023-11-16T07:45:00.000Z","2023-11-16T08:00:00.000Z","102"
"2023-11-16T08:00:00.000Z","2023-11-16T08:15:00.000Z","102"
"2023-11-16T08:15:00.000Z","2023-11-16T08:30:00.000Z","108"
"2023-11-16T08:30:00.000Z","2023-11-16T08:45:00.000Z","112"
"2023-11-16T08:45:00.000Z","2023-11-16T09:00:00.000Z","106"
"2023-11-16T09:00:00.000Z","2023-11-16T09:15:00.000Z","112"
"2023-11-16T09:15:00.000Z","2023-11-16T09:30:00.000Z","118"
"2023-11-16T09:30:00.000Z","2023-11-16T09:45:00.000Z","124"
"2023-11-16T09:45:00.000Z","2023-11-16T10:00:00.000Z","124"
"2023-11-16T10:00:00.000Z","2023-11-16T10:15:00.000Z","136"
"2023-11-16T10:15:00.000Z","2023-11-16T10:30:00.000Z","143"
"2023-11-16T10:30:00.000Z","2023-11-16T10:45:00.000Z","163"
"2023-11-16T10:45:00.000Z","2023-11-16T11:00:00.000Z","179"
"2023-11-16T11:00:00.000Z","2023-11-16T11:15:00.000Z","198"
"2023-11-16T11:15:00.000Z","2023-11-16T11:30:00.000Z","198"
"2023-11-16T11:30:00.000Z","2023-11-16T11:45:00.000Z","211"
"2023-11-16T11:45:00.000Z","2023-11-16T12:00:00.000Z","229"
"2023-11-16T12:00:00.000Z","2023-11-16T12:15:00.000Z","237"
"2023-11-16T12:15:00.000Z","2023-11-16T12:30:00.000Z","237"
"2023-11-16T12:30:00.000Z","2023-11-16T12:45:00.000Z","249"
"2023-11-16T12:45:00.000Z","2023-11-16T13:00:00.000Z","257"
"2023-11-16T13:00:00.000Z","2023-11-16T13:15:00.000Z","257"
"2023-11-16T13:15:00.000Z","2023-11-16T13:30:00.000Z","258"
"2023-11-16T13:30:00.000Z","2023-11-16T13:45:00.000Z","250"
"2023-11-16T13:45:00.000Z","2023-11-16T14:00:00.000Z","289"
"2023-11-16T14:00:00.000Z","2023-11-16T14:15:00.000Z","308"
"2023-11-16T14:15:00.000Z","2023-11-16T14:30:00.000Z","341"
"2023-11-16T14:30:00.000Z","2023-11-16T14:45:00.000Z","342"
"2023-11-16T14:45:00.000Z","2023-11-16T15:00:00.000Z","349"
"2023-11-16T15:00:00.000Z","2023-11-16T15:15:00.000Z","338"
"2023-11-16T15:15:00.000Z","2023-11-16T15:30:00.000Z","351"
"2023-11-16T15:30:00.000Z","2023-11-16T15:45:00.000Z","353"
"2023-11-16T15:45:00.000Z","2023-11-16T16:00:00.000Z","357"
"2023-11-16T16:00:00.000Z","2023-11-16T16:15:00.000Z","327"
"2023-11-16T16:15:00.000Z","2023-11-16T16:30:00.000Z","327"
"2023-11-16T16:30:00.000Z","2023-11-16T16:45:00.000Z","355"
"2023-11-16T16:45:00.000Z","2023-11-16T17:00:00.000Z","352"
"2023-11-16T17:00:00.000Z","2023-11-16T17:15:00.000Z","361"
"2023-11-16T17:15:00.000Z","2023-11-16T17:30:00.000Z","419"
"2023-11-16T17:30:00.000Z","2023-11-16T17:45:00.000Z","513"
"2023-11-16T17:45:00.000Z","2023-11-16T18:00:00.000Z","585"
"2023-11-16T18:00:00.000Z","2023-11-16T18:15:00.000Z","619"
"2023-11-16T18:15:00.000Z","2023-11-16T18:30:00.000Z","619"
"2023-11-16T18:30:00.000Z","2023-11-16T18:45:00.000Z","629"
"2023-11-16T18:45:00.000Z","2023-11-16T19:00:00.000Z","660"
"2023-11-16T19:00:00.000Z","2023-11-16T19:15:00.000Z","659"
"2023-11-16T19:15:00.000Z","2023-11-16T19:30:00.000Z","686"
"2023-11-16T19:30:00.000Z","2023-11-16T19:45:00.000Z","682"
"2023-11-16T19:45:00.000Z","2023-11-16T20:00:00.000Z","651"
"2023-11-16T20:00:00.000Z","2023-11-16T20:15:00.000Z","690"
"2023-11-16T20:15:00.000Z","2023-11-16T20:30:00.000Z","733"
"2023-11-16T20:30:00.000Z","2023-11-16T20:45:00.000Z","754"
"2023-11-16T20:45:00.000Z","2023-11-16T21:00:00.000Z","815"
"2023-11-16T21:00:00.000Z","2023-11-16T21:15:00.000Z","874"
"2023-11-16T21:15:00.000Z","2023-11-16T21:30:00.000Z","897"
"2023-11-16T21:30:00.000Z","2023-11-16T21:45:00.000Z","914"
"2023-11-16T21:45:00.000Z","2023-11-16T22:00:00.000Z","900"
"2023-11-16T22:00:00.000Z","2023-11-16T22:15:00.000Z","917"
"2023-11-16T22:15:00.000Z","2023-11-16T22:30:00.000Z","945"
"2023-11-16T22:30:00.000Z","2023-11-16T22:45:00.000Z","1022"
"2023-11-16T22:45:00.000Z","2023-11-16T23:00:00.000Z","1057"
"2023-11-16T23:00:00.000Z","2023-11-16T23:15:00.000Z","1147"
"2023-11-16T23:15:00.000Z","2023-11-16T23:30:00.000Z","1176"
"2023-11-16T23:30:00.000Z","2023-11-16T23:45:00.000Z","1226"
"2023-11-16T23:45:00.000Z","2023-11-17T00:00:00.000Z","1294"
"2023-11-17T00:00:00.000Z","2023-11-17T00:15:00.000Z","1333"
"2023-11-17T00:15:00.000Z","2023-11-17T00:30:00.000Z","1386"
"2023-11-17T00:30:00.000Z","2023-11-17T00:45:00.000Z","1471"
"2023-11-17T00:45:00.000Z","2023-11-17T01:00:00.000Z","1534"
"2023-11-17T01:00:00.000Z","2023-11-17T01:15:00.000Z","1596"
"2023-11-17T01:15:00.000Z","2023-11-17T01:30:00.000Z","1715"
"2023-11-17T01:30:00.000Z","2023-11-17T01:45:00.000Z","1795"
"2023-11-17T01:45:00.000Z","2023-11-17T02:00:00.000Z","1818"
"2023-11-17T02:00:00.000Z","2023-11-17T02:15:00.000Z","1866"
"2023-11-17T02:15:00.000Z","2023-11-17T02:30:00.000Z","1876"
"2023-11-17T02:30:00.000Z","2023-11-17T02:45:00.000Z","1889"
"2023-11-17T02:45:00.000Z","2023-11-17T03:00:00.000Z","1989"
"2023-11-17T03:00:00.000Z","2023-11-17T03:15:00.000Z","2071"
"2023-11-17T03:15:00.000Z","2023-11-17T03:30:00.000Z","2132"
"2023-11-17T03:30:00.000Z","2023-11-17T03:45:00.000Z","2180"
"2023-11-17T03:45:00.000Z","2023-11-17T04:00:00.000Z","2198"
"2023-11-17T04:00:00.000Z","2023-11-17T04:15:00.000Z","2269"
"2023-11-17T04:15:00.000Z","2023-11-17T04:30:00.000Z","2247"
"2023-11-17T04:30:00.000Z","2023-11-17T04:45:00.000Z","2272"
"2023-11-17T04:45:00.000Z","2023-11-17T05:00:00.000Z","2277"
"2023-11-17T05:00:00.000Z","2023-11-17T05:15:00.000Z","2304"
"2023-11-17T05:15:00.000Z","2023-11-17T05:30:00.000Z","2349"
"2023-11-17T05:30:00.000Z","2023-11-17T05:45:00.000Z","2370"
"2023-11-17T05:45:00.000Z","2023-11-17T06:00:00.000Z","2359"
"2023-11-17T06:00:00.000Z","2023-11-17T06:15:00.000Z","2344"
"2023-11-17T06:15:00.000Z","2023-11-17T06:30:00.000Z","2358"
"2023-11-17T06:30:00.000Z","2023-11-17T06:45:00.000Z","2407"
"2023-11-17T06:45:00.000Z","2023-11-17T07:00:00.000Z","2399"
"2023-11-17T07:00:00.000Z","2023-11-17T07:15:00.000Z","2373"
"2023-11-17T07:15:00.000Z","2023-11-17T07:30:00.000Z","2340"
"2023-11-17T07:30:00.000Z","2023-11-17T07:45:00.000Z","2308"
"2023-11-17T07:45:00.000Z","2023-11-17T08:00:00.000Z","2294"
"2023-11-17T08:00:00.000Z","2023-11-17T08:15:00.000Z","2327"
"2023-11-17T08:15:00.000Z","2023-11-17T08:30:00.000Z","2274"
"2023-11-17T08:30:00.000Z","2023-11-17T08:45:00.000Z","2279"
"2023-11-17T08:45:00.000Z","2023-11-17T09:00:00.000Z","2250"
"2023-11-17T09:00:00.000Z","2023-11-17T09:15:00.000Z","2206"
"2023-11-17T09:15:00.000Z","2023-11-17T09:30:00.000Z","2221"
"2023-11-17T09:30:00.000Z","2023-11-17T09:45:00.000Z","2121"
"2023-11-17T09:45:00.000Z","2023-11-17T10:00:00.000Z","2071"
"2023-11-17T10:00:00.000Z","2023-11-17T10:15:00.000Z","2059"
"2023-11-17T10:15:00.000Z","2023-11-17T10:30:00.000Z","2015"
"2023-11-17T10:30:00.000Z","2023-11-17T10:45:00.000Z","2005"
"2023-11-17T10:45:00.000Z","2023-11-17T11:00:00.000Z","2021"
"2023-11-17T11:00:00.000Z","2023-11-17T11:15:00.000Z","2018"
"2023-11-17T11:15:00.000Z","2023-11-17T11:30:00.000Z","2023"
"2023-11-17T11:30:00.000Z","2023-11-17T11:45:00.000Z","1967"
"2023-11-17T11:45:00.000Z","2023-11-17T12:00:00.000Z","1926"
"2023-11-17T12:00:00.000Z","2023-11-17T12:15:00.000Z","1863"
"2023-11-17T12:15:00.000Z","2023-11-17T12:30:00.000Z","1867"
"2023-11-17T12:30:00.000Z","2023-11-17T12:45:00.000Z","1886"
"2023-11-17T12:45:00.000Z","2023-11-17T13:00:00.000Z","1884"
"2023-11-17T13:00:00.000Z","2023-11-17T13:15:00.000Z","1879"
"2023-11-17T13:15:00.000Z","2023-11-17T13:30:00.000Z","1893"
"2023-11-17T13:30:00.000Z","2023-11-17T13:45:00.000Z","1829"
"2023-11-17T13:45:00.000Z","2023-11-17T14:00:00.000Z","1817"
"2023-11-17T14:00:00.000Z","2023-11-17T14:15:00.000Z","1771"
"2023-11-17T14:15:00.000Z","2023-11-17T14:30:00.000Z","1708"
"2023-11-17T14:30:00.000Z","2023-11-17T14:45:00.000Z","1693"
"2023-11-17T14:45:00.000Z","2023-11-17T15:00:00.000Z","1696"
"2023-11-17T15:00:00.000Z","2023-11-17T15:15:00.000Z","1639"
"2023-11-17T15:15:00.000Z","2023-11-17T15:30:00.000Z","1605"
"2023-11-17T15:30:00.000Z","2023-11-17T15:45:00.000Z","1531"
"2023-11-17T15:45:00.000Z","2023-11-17T16:00:00.000Z","1508"
"2023-11-17T16:00:00.000Z","2023-11-17T16:15:00.000Z","1416"
"2023-11-17T16:15:00.000Z","2023-11-17T16:30:00.000Z","1387"
"2023-11-17T16:30:00.000Z","2023-11-17T16:45:00.000Z","1339"
"2023-11-17T16:45:00.000Z","2023-11-17T17:00:00.000Z","1362"
"2023-11-17T17:00:00.000Z","2023-11-17T17:15:00.000Z","1231"
"2023-11-17T17:15:00.000Z","2023-11-17T17:30:00.000Z","1222"
"2023-11-17T17:30:00.000Z","2023-11-17T17:45:00.000Z","1225"
"2023-11-17T17:45:00.000Z","2023-11-17T18:00:00.000Z","1160"
"2023-11-17T18:00:00.000Z","2023-11-17T18:15:00.000Z","1185"
"2023-11-17T18:15:00.000Z","2023-11-17T18:30:00.000Z","1173"
"2023-11-17T18:30:00.000Z","2023-11-17T18:45:00.000Z","1165"
"2023-11-17T18:45:00.000Z","2023-11-17T19:00:00.000Z","1125"
"2023-11-17T19:00:00.000Z","2023-11-17T19:15:00.000Z","1139"
"2023-11-17T19:15:00.000Z","2023-11-17T19:30:00.000Z","1136"
"2023-11-17T19:30:00.000Z","2023-11-17T19:45:00.000Z","1106"
"2023-11-17T19:45:00.000Z","2023-11-17T20:00:00.000Z","1195"
"2023-11-17T20:00:00.000Z","2023-11-17T20:15:00.000Z","1275"
"2023-11-17T20:15:00.000Z","2023-11-17T20:30:00.000Z","1369"
"2023-11-17T20:30:00.000Z","2023-11-17T20:45:00.000Z","1392"
"2023-11-17T20:45:00.000Z","2023-11-17T21:00:00.000Z","1315"
"2023-11-17T21:00:00.000Z","2023-11-17T21:15:00.000Z","1389"
"2023-11-17T21:15:00.000Z","2023-11-17T21:30:00.000Z","1487"
"2023-11-17T21:30:00.000Z","2023-11-17T21:45:00.000Z","1394"
"2023-11-17T21:45:00.000Z","2023-11-17T22:00:00.000Z","1359"
"2023-11-17T22:00:00.000Z","2023-11-17T22:15:00.000Z","1290"
"2023-11-17T22:15:00.000Z","2023-11-17T22:30:00.000Z","1245"
"2023-11-17T22:30:00.000Z","2023-11-17T22:45:00.000Z","1192"
"2023-11-17T22:45:00.000Z","2023-11-17T23:00:00.000Z","1225"
"2023-11-17T23:00:00.000Z","2023-11-17T23:15:00.000Z","1246"
"2023-11-17T23:15:00.000Z","2023-11-17T23:30:00.000Z","1224"
"2023-11-17T23:30:00.000Z","2023-11-17T23:45:00.000Z","1197"
"2023-11-17T23:45:00.000Z","2023-11-18T00:00:00.000Z","1209"
"2023-11-18T00:00:00.000Z","2023-11-18T00:15:00.000Z","1201"
"2023-11-18T00:15:00.000Z","2023-11-18T00:30:00.000Z","1212"
"2023-11-18T00:30:00.000Z","2023-11-18T00:45:00.000Z","1229"
"2023-11-18T00:45:00.000Z","2023-11-18T01:00:00.000Z","1218"
"2023-11-18T01:00:00.000Z","2023-11-18T01:15:00.000Z","1185"
"2023-11-18T01:15:00.000Z","2023-11-18T01:30:00.000Z","1196"
"2023-11-18T01:30:00.000Z","2023-11-18T01:45:00.000Z","1149"
"2023-11-18T01:45:00.000Z","2023-11-18T02:00:00.000Z","1150"
"2023-11-18T02:00:00.000Z","2023-11-18T02:15:00.000Z","1131"
"2023-11-18T02:15:00.000Z","2023-11-18T02:30:00.000Z","1049"
"2023-11-18T02:30:00.000Z","2023-11-18T02:45:00.000Z","1018"
"2023-11-18T02:45:00.000Z","2023-11-18T03:00:00.000Z","1028"
"2023-11-18T03:00:00.000Z","2023-11-18T03:15:00.000Z","1032"
"2023-11-18T03:15:00.000Z","2023-11-18T03:30:00.000Z","1008"
"2023-11-18T03:30:00.000Z","2023-11-18T03:45:00.000Z","982"
"2023-11-18T03:45:00.000Z","2023-11-18T04:00:00.000Z","938"
"2023-11-18T04:00:00.000Z","2023-11-18T04:15:00.000Z","940"
"2023-11-18T04:15:00.000Z","2023-11-18T04:30:00.000Z","911"
"2023-11-18T04:30:00.000Z","2023-11-18T04:45:00.000Z","868"
"2023-11-18T04:45:00.000Z","2023-11-18T05:00:00.000Z","849"
"2023-11-18T05:00:00.000Z","2023-11-18T05:15:00.000Z","836"
"2023-11-18T05:15:00.000Z","2023-11-18T05:30:00.000Z","844"
"2023-11-18T05:30:00.000Z","2023-11-18T05:45:00.000Z","866"
"2023-11-18T05:45:00.000Z","2023-11-18T06:00:00.000Z","861"
"2023-11-18T06:00:00.000Z","2023-11-18T06:15:00.000Z","804"
"2023-11-18T06:15:00.000Z","2023-11-18T06:30:00.000Z","809"
"2023-11-18T06:30:00.000Z","2023-11-18T06:45:00.000Z","777"
"2023-11-18T06:45:00.000Z","2023-11-18T07:00:00.000Z","753"
"2023-11-18T07:00:00.000Z","2023-11-18T07:15:00.000Z","748"
"2023-11-18T07:15:00.000Z","2023-11-18T07:30:00.000Z","710"
"2023-11-18T07:30:00.000Z","2023-11-18T07:45:00.000Z","726"
"2023-11-18T07:45:00.000Z","2023-11-18T08:00:00.000Z","739"
"2023-11-18T08:00:00.000Z","2023-11-18T08:15:00.000Z","727"
"2023-11-18T08:15:00.000Z","2023-11-18T08:30:00.000Z","721"
"2023-11-18T08:30:00.000Z","2023-11-18T08:45:00.000Z","706"
"2023-11-18T08:45:00.000Z","2023-11-18T09:00:00.000Z","715"
"2023-11-18T09:00:00.000Z","2023-11-18T09:15:00.000Z","710"
"2023-11-18T09:15:00.000Z","2023-11-18T09:30:00.000Z","660"
"2023-11-18T09:30:00.000Z","2023-11-18T09:45:00.000Z","609"
"2023-11-18T09:45:00.000Z","2023-11-18T10:00:00.000Z","567"
"2023-11-18T10:00:00.000Z","2023-11-18T10:15:00.000Z","550"
"2023-11-18T10:15:00.000Z","2023-11-18T10:30:00.000Z","538"
"2023-11-18T10:30:00.000Z","2023-11-18T10:45:00.000Z","500"
"2023-11-18T10:45:00.000Z","2023-11-18T11:00:00.000Z","502"
"2023-11-18T11:00:00.000Z","2023-11-18T11:15:00.000Z","474"
"2023-11-18T11:15:00.000Z","2023-11-18T11:30:00.000Z","514"
"2023-11-18T11:30:00.000Z","2023-11-18T11:45:00.000Z","522"
"2023-11-18T11:45:00.000Z","2023-11-18T12:00:00.000Z","500"
"2023-11-18T12:00:00.000Z","2023-11-18T12:15:00.000Z","504"
"2023-11-18T12:15:00.000Z","2023-11-18T12:30:00.000Z","527"
"2023-11-18T12:30:00.000Z","2023-11-18T12:45:00.000Z","511"
"2023-11-18T12:45:00.000Z","2023-11-18T13:00:00.000Z","477"
"2023-11-18T13:00:00.000Z","2023-11-18T13:15:00.000Z","512"
"2023-11-18T13:15:00.000Z","2023-11-18T13:30:00.000Z","543"
"2023-11-18T13:30:00.000Z","2023-11-18T13:45:00.000Z","567"
"2023-11-18T13:45:00.000Z","2023-11-18T14:00:00.000Z","590"
"2023-11-18T14:00:00.000Z","2023-11-18T14:15:00.000Z","577"
"2023-11-18T14:15:00.000Z","2023-11-18T14:30:00.000Z","584"
"2023-11-18T14:30:00.000Z","2023-11-18T14:45:00.000Z","542"
"2023-11-18T14:45:00.000Z","2023-11-18T15:00:00.000Z","501"
"2023-11-18T15:00:00.000Z","2023-11-18T15:15:00.000Z","507"
"2023-11-18T15:15:00.000Z","2023-11-18T15:30:00.000Z","497"
"2023-11-18T15:30:00.000Z","2023-11-18T15:45:00.000Z","499"
"2023-11-18T15:45:00.000Z","2023-11-18T16:00:00.000Z","529"
"2023-11-18T16:00:00.000Z","2023-11-18T16:15:00.000Z","525"
"2023-11-18T16:15:00.000Z","2023-11-18T16:30:00.000Z","543"
"2023-11-18T16:30:00.000Z","2023-11-18T16:45:00.000Z","535"
"2023-11-18T16:45:00.000Z","2023-11-18T17:00:00.000Z","571"
"2023-11-18T17:00:00.000Z","2023-11-18T17:15:00.000Z","575"
"2023-11-18T17:15:00.000Z","2023-11-18T17:30:00.000Z","605"
"2023-11-18T17:30:00.000Z","2023-11-18T17:45:00.000Z","621"
"2023-11-18T17:45:00.000Z","2023-11-18T18:00:00.000Z","662"
"2023-11-18T18:00:00.000Z","2023-11-18T18:15:00.000Z","730"
"2023-11-18T18:15:00.000Z","2023-11-18T18:30:00.000Z","797"
"2023-11-18T18:30:00.000Z","2023-11-18T18:45:00.000Z","805"
"2023-11-18T18:45:00.000Z","2023-11-18T19:00:00.000Z","817"
"2023-11-18T19:00:00.000Z","2023-11-18T19:15:00.000Z","815"
"2023-11-18T19:15:00.000Z","2023-11-18T19:30:00.000Z","810"
"2023-11-18T19:30:00.000Z","2023-11-18T19:45:00.000Z","768"
"2023-11-18T19:45:00.000Z","2023-11-18T20:00:00.000Z","767"
"2023-11-18T20:00:00.000Z","2023-11-18T20:15:00.000Z","736"
"2023-11-18T20:15:00.000Z","2023-11-18T20:30:00.000Z","779"
"2023-11-18T20:30:00.000Z","2023-11-18T20:45:00.000Z","763"
"2023-11-18T20:45:00.000Z","2023-11-18T21:00:00.000Z","733"
"2023-11-18T21:00:00.000Z","2023-11-18T21:15:00.000Z","679"
"2023-11-18T21:15:00.000Z","2023-11-18T21:30:00.000Z","654"
"2023-11-18T21:30:00.000Z","2023-11-18T21:45:00.000Z","627"
"2023-11-18T21:45:00.000Z","2023-11-18T22:00:00.000Z","637"
"2023-11-18T22:00:00.000Z","2023-11-18T22:15:00.000Z","674"
"2023-11-18T22:15:00.000Z","2023-11-18T22:30:00.000Z","645"
"2023-11-18T22:30:00.000Z","2023-11-18T22:45:00.000Z","632"
"2023-11-18T22:45:00.000Z","2023-11-18T23:00:00.000Z","623"
"2023-11-18T23:00:00.000Z","2023-11-18T23:15:00.000Z","582"
"2023-11-18T23:15:00.000Z","2023-11-18T23:30:00.000Z","590"
"2023-11-18T23:30:00.000Z","2023-11-18T23:45:00.000Z","628"
"2023-11-18T23:45:00.000Z","2023-11-19T00:00:00.000Z","643"
"2023-11-19T00:00:00.000Z","2023-11-19T00:15:00.000Z","683"
"2023-11-19T00:15:00.000Z","2023-11-19T00:30:00.000Z","683"
"2023-11-19T00:30:00.000Z","2023-11-19T00:45:00.000Z","688"
"2023-11-19T00:45:00.000Z","2023-11-19T01:00:00.000Z","701"
"2023-11-19T01:00:00.000Z","2023-11-19T01:15:00.000Z","685"
"2023-11-19T01:15:00.000Z","2023-11-19T01:30:00.000Z","672"
"2023-11-19T01:30:00.000Z","2023-11-19T01:45:00.000Z","680"
